T1,H1,S1,G1,F1,L1,T2,H2,S2,G2,F2,L2,T3,H3,S3,G3,F3,L3,T4,H4,S4,G4,F4,L4,CLASS_LABEL
34.53,56.91,0.0,16.0,0.0,6.67,33.7,59.36,0.0,0.0,0.0,9.17,34.45,55.01,0.0,13.0,0.0,5.0,66.47,14.55,0.0,36.0,393.0,16.67,1.0
34.53,56.92,0.0,16.0,0.0,6.67,33.7,59.37,0.0,0.0,0.0,9.17,34.45,55.01,0.0,16.0,0.0,5.0,66.58,14.47,0.0,34.0,316.0,16.67,1.0
34.53,56.93,0.0,17.0,0.0,6.67,33.7,59.36,0.0,0.0,0.0,9.17,34.45,55.04,0.0,16.0,0.0,5.0,66.68,14.41,0.0,37.0,351.0,16.67,1.0
34.53,56.93,0.0,19.0,0.0,5.83,33.7,59.39,0.0,0.0,0.0,8.33,34.45,55.03,0.0,16.0,0.0,5.0,66.78,14.33,0.0,33.0,414.0,16.67,1.0
34.53,56.92,0.0,16.0,0.0,6.67,33.7,59.37,0.0,0.0,0.0,9.17,34.45,55.04,0.0,16.0,0.0,5.0,66.88,14.27,0.0,37.0,822.0,16.67,1.0
34.53,56.92,0.0,14.0,0.0,6.67,33.7,59.39,0.0,0.0,0.0,9.17,34.45,55.05,0.0,16.0,0.0,5.0,66.97,14.21,0.0,40.0,446.0,16.67,1.0
34.53,56.93,0.0,18.0,0.0,6.67,33.7,59.39,0.0,0.0,0.0,9.17,34.45,55.05,0.0,16.0,0.0,5.0,67.07,14.13,0.0,37.0,921.0,16.67,1.0
34.53,56.93,0.0,19.0,0.0,6.67,33.7,59.41,0.0,0.0,0.0,9.17,34.45,55.07,0.0,16.0,0.0,5.0,67.16,14.07,0.0,43.0,454.0,16.67,1.0
34.53,56.91,0.0,16.0,0.0,6.67,33.7,59.41,0.0,0.0,0.0,9.17,34.45,55.09,0.0,16.0,0.0,5.0,67.25,14.01,0.0,28.0,504.0,16.67,1.0
34.53,56.93,0.0,18.0,0.0,6.67,33.7,59.43,0.0,0.0,0.0,9.17,34.45,55.08,0.0,16.0,0.0,5.0,67.34,13.96,0.0,38.0,310.0,16.67,1.0
34.53,56.93,0.0,16.0,0.0,6.67,33.7,59.43,0.0,0.0,0.0,9.17,34.45,55.09,0.0,16.0,0.0,5.0,67.43,13.89,0.0,34.0,324.0,16.67,1.0
34.53,56.92,0.0,18.0,0.0,4.17,33.7,59.43,0.0,0.0,0.0,9.17,34.45,55.14,0.0,16.0,0.0,5.0,67.51,13.83,0.0,33.0,190.0,16.67,1.0
34.54,56.94,0.0,16.0,0.0,5.0,33.7,59.47,0.0,0.0,0.0,9.17,34.45,55.15,0.0,16.0,0.0,5.0,67.6,13.84,0.0,11.0,497.0,16.67,1.0
34.54,56.94,0.0,16.0,0.0,4.17,33.7,59.49,0.0,0.0,0.0,9.17,34.45,55.14,0.0,16.0,0.0,5.0,67.68,13.81,0.0,32.0,193.0,16.67,1.0
34.54,56.94,0.0,19.0,0.0,5.0,33.7,59.5,0.0,0.0,0.0,9.17,34.45,55.17,0.0,16.0,0.0,5.0,67.76,13.74,0.0,29.0,249.0,16.67,1.0
34.54,56.94,0.0,16.0,0.0,6.67,33.7,59.51,0.0,0.0,0.0,8.33,34.46,55.16,0.0,16.0,0.0,5.0,67.84,13.71,0.0,28.0,274.0,16.67,1.0
34.54,56.92,0.0,10.0,0.0,6.67,33.7,59.53,0.0,0.0,0.0,9.17,34.46,55.16,0.0,16.0,0.0,5.0,67.92,13.64,0.0,32.0,273.0,16.67,1.0
34.54,56.94,0.0,19.0,0.0,6.67,33.7,59.54,0.0,0.0,0.0,9.17,34.46,55.18,0.0,16.0,0.0,5.0,67.99,13.59,0.0,31.0,346.0,16.67,1.0
34.54,56.94,0.0,17.0,0.0,6.67,33.7,59.51,0.0,0.0,0.0,9.17,34.46,55.19,0.0,16.0,0.0,5.0,68.07,13.57,0.0,32.0,308.0,16.67,1.0
34.54,56.92,0.0,16.0,0.0,6.67,33.69,59.51,0.0,0.0,0.0,9.17,34.46,55.19,0.0,16.0,0.0,5.0,68.14,13.57,0.0,33.0,323.0,16.67,1.0
34.54,56.92,0.0,18.0,0.0,6.67,33.69,59.5,0.0,0.0,0.0,9.17,34.46,55.2,0.0,16.0,0.0,5.0,68.22,13.59,0.0,32.0,271.0,16.67,1.0
34.56,56.95,0.0,16.0,0.0,5.83,33.69,59.21,0.0,0.0,0.0,9.17,34.44,55.27,0.0,15.0,0.0,5.0,70.6,12.04,0.0,18.0,281.0,15.0,1.0
34.57,56.94,0.0,16.0,0.0,5.83,33.69,59.22,0.0,0.0,0.0,9.17,34.44,55.3,0.0,16.0,0.0,5.0,70.67,12.04,0.0,16.0,344.0,15.0,1.0
34.56,56.95,0.0,16.0,0.0,5.83,33.69,59.21,0.0,0.0,0.0,9.17,34.43,55.3,0.0,15.0,0.0,5.0,70.72,12.0,0.0,16.0,262.0,15.0,1.0
34.57,56.95,0.0,19.0,0.0,5.83,33.69,59.2,0.0,0.0,0.0,8.33,34.43,55.26,0.0,16.0,0.0,5.0,70.78,11.96,0.0,0.0,625.0,15.0,1.0
34.57,56.95,0.0,16.0,0.0,5.83,33.69,59.19,0.0,0.0,0.0,9.17,34.42,55.21,0.0,14.0,0.0,5.0,70.84,11.93,0.0,16.0,392.0,15.0,1.0
34.57,56.96,0.0,19.0,0.0,5.83,33.68,59.2,0.0,0.0,0.0,9.17,34.42,55.21,0.0,16.0,0.0,5.0,70.89,11.9,0.0,17.0,217.0,15.0,1.0
34.57,56.97,0.0,17.0,0.0,5.83,33.68,59.2,0.0,0.0,0.0,9.17,34.41,55.23,0.0,15.0,0.0,5.0,70.94,11.86,0.0,16.0,264.0,15.0,1.0
34.57,56.97,0.0,18.0,0.0,5.83,33.68,59.18,0.0,0.0,0.0,9.17,34.41,55.27,0.0,16.0,0.0,5.0,70.99,11.85,0.0,16.0,328.0,15.0,1.0
34.57,56.97,0.0,16.0,0.0,5.83,33.68,59.17,0.0,0.0,0.0,8.33,34.41,55.29,0.0,15.0,0.0,5.0,71.05,11.8,0.0,17.0,197.0,15.0,1.0
34.57,56.96,0.0,15.0,0.0,5.83,33.68,59.16,0.0,0.0,0.0,8.33,34.41,55.33,0.0,16.0,0.0,5.0,71.1,11.78,0.0,14.0,177.0,15.0,1.0
34.57,56.96,0.0,18.0,0.0,5.83,33.68,59.17,0.0,0.0,0.0,8.33,34.41,55.34,0.0,15.0,0.0,5.0,71.15,11.72,0.0,15.0,306.0,15.0,1.0
34.57,56.95,0.0,16.0,0.0,5.83,33.68,59.17,0.0,0.0,0.0,8.33,34.4,55.35,0.0,6.0,0.0,5.0,71.2,11.67,0.0,14.0,253.0,15.0,1.0
34.57,56.96,0.0,17.0,0.0,5.83,33.68,59.19,0.0,0.0,0.0,8.33,34.4,55.36,0.0,16.0,0.0,5.0,71.25,11.62,0.0,13.0,450.0,15.0,1.0
34.57,56.95,0.0,16.0,0.0,5.83,33.68,59.24,0.0,0.0,0.0,8.33,34.4,55.38,0.0,16.0,0.0,5.0,71.3,11.61,0.0,13.0,434.0,15.0,1.0
34.57,56.95,0.0,18.0,0.0,5.83,33.68,59.26,0.0,0.0,0.0,8.33,34.4,55.39,0.0,16.0,0.0,5.0,71.36,11.64,0.0,16.0,218.0,15.0,1.0
34.57,56.93,0.0,16.0,0.0,5.83,33.68,59.28,0.0,0.0,0.0,8.33,34.4,55.38,0.0,13.0,0.0,5.0,71.41,11.63,0.0,14.0,211.0,15.0,1.0
34.57,56.94,0.0,19.0,0.0,5.0,33.68,59.26,0.0,0.0,0.0,4.17,34.4,55.36,0.0,16.0,0.0,4.17,71.47,11.56,0.0,13.0,404.0,15.0,1.0
34.57,56.94,0.0,20.0,0.0,4.17,33.68,59.24,0.0,0.0,0.0,8.33,34.4,55.39,0.0,15.0,0.0,4.17,71.53,11.52,0.0,14.0,385.0,15.0,1.0
34.57,56.93,0.0,17.0,0.0,4.17,33.68,59.24,0.0,0.0,0.0,8.33,34.4,55.42,0.0,17.0,0.0,4.17,71.59,11.49,0.0,16.0,210.0,15.0,1.0
34.57,56.95,0.0,16.0,0.0,4.17,33.68,59.22,0.0,0.0,0.0,8.33,34.39,55.43,0.0,16.0,0.0,4.17,71.65,11.45,0.0,13.0,161.0,14.17,1.0
34.57,56.94,0.0,15.0,0.0,4.17,33.68,59.22,0.0,0.0,0.0,8.33,34.39,55.42,0.0,16.0,0.0,4.17,71.7,11.39,0.0,16.0,292.0,15.0,1.0
34.58,56.93,0.0,17.0,0.0,4.17,33.68,59.21,0.0,0.0,0.0,8.33,34.39,55.4,0.0,16.0,0.0,4.17,71.76,11.4,0.0,13.0,205.0,15.0,1.0
34.59,56.93,0.0,20.0,0.0,5.83,33.66,59.33,0.0,0.0,0.0,8.33,34.38,55.45,0.0,5.0,0.0,4.17,73.51,10.43,0.0,6.0,281.0,13.33,1.0
34.58,56.94,0.0,17.0,0.0,5.0,33.66,59.33,0.0,0.0,0.0,8.33,34.37,55.44,0.0,6.0,0.0,4.17,73.55,10.42,0.0,9.0,47.0,13.33,1.0
34.58,56.92,0.0,16.0,0.0,5.0,33.66,59.36,0.0,0.0,0.0,7.5,34.37,55.46,0.0,5.0,0.0,4.17,73.59,10.37,0.0,10.0,78.0,13.33,1.0
34.58,56.92,0.0,17.0,0.0,5.83,33.66,59.36,0.0,0.0,0.0,7.5,34.37,55.46,0.0,7.0,0.0,4.17,73.63,10.36,0.0,5.0,184.0,13.33,1.0
34.58,56.94,0.0,17.0,0.0,5.0,33.66,59.37,0.0,0.0,0.0,8.33,34.37,55.45,0.0,11.0,0.0,4.17,73.68,10.36,0.0,9.0,246.0,13.33,1.0
34.58,56.92,0.0,16.0,0.0,5.0,33.66,59.36,0.0,0.0,0.0,7.5,34.37,55.46,0.0,11.0,0.0,4.17,73.72,10.35,0.0,3.0,298.0,13.33,1.0
34.58,56.92,0.0,20.0,0.0,5.0,33.67,59.38,0.0,0.0,0.0,7.5,34.37,55.44,0.0,0.0,0.0,4.17,73.76,10.33,0.0,7.0,134.0,13.33,1.0
34.59,56.93,0.0,20.0,0.0,5.0,33.66,59.4,0.0,0.0,0.0,7.5,34.37,55.45,0.0,16.0,0.0,4.17,73.8,10.3,0.0,9.0,204.0,13.33,1.0
34.59,56.91,0.0,17.0,0.0,5.0,33.66,59.42,0.0,0.0,0.0,7.5,34.37,55.44,0.0,12.0,0.0,4.17,73.84,10.28,0.0,10.0,50.0,13.33,1.0
34.59,56.92,0.0,19.0,0.0,5.0,33.66,59.43,0.0,0.0,0.0,7.5,34.37,55.44,0.0,11.0,0.0,4.17,73.89,10.24,0.0,10.0,144.0,13.33,1.0
34.59,56.92,0.0,16.0,0.0,5.0,33.66,59.44,0.0,0.0,0.0,7.5,34.37,55.41,0.0,10.0,0.0,4.17,73.93,10.25,0.0,7.0,182.0,13.33,1.0
34.59,56.92,0.0,19.0,0.0,5.0,33.66,59.45,0.0,0.0,0.0,7.5,34.37,55.4,0.0,14.0,0.0,4.17,73.98,10.2,0.0,4.0,218.0,13.33,1.0
34.59,56.91,0.0,16.0,0.0,5.0,33.66,59.44,0.0,0.0,0.0,7.5,34.37,55.39,0.0,13.0,0.0,4.17,74.02,10.16,0.0,10.0,312.0,13.33,1.0
34.59,56.91,0.0,19.0,0.0,3.33,33.66,59.43,0.0,0.0,0.0,7.5,34.37,55.4,0.0,10.0,0.0,4.17,74.07,10.13,0.0,7.0,192.0,13.33,1.0
34.59,56.92,0.0,17.0,0.0,5.0,33.66,59.42,0.0,0.0,0.0,7.5,34.37,55.4,0.0,9.0,0.0,4.17,74.12,10.08,0.0,12.0,225.0,13.33,1.0
34.59,56.9,0.0,16.0,0.0,5.0,33.66,59.42,0.0,0.0,0.0,7.5,34.37,55.41,0.0,14.0,0.0,4.17,74.17,10.07,0.0,10.0,389.0,12.5,1.0
34.59,56.9,0.0,18.0,0.0,5.0,33.66,59.4,0.0,0.0,0.0,7.5,34.37,55.39,0.0,14.0,0.0,4.17,74.21,10.07,0.0,11.0,270.0,12.5,1.0
34.58,56.9,0.0,16.0,0.0,5.0,33.66,59.41,0.0,0.0,0.0,7.5,34.37,55.37,0.0,15.0,0.0,4.17,74.26,10.04,0.0,3.0,298.0,12.5,1.0
34.58,56.89,0.0,16.0,0.0,5.0,33.66,59.4,0.0,0.0,0.0,7.5,34.37,55.38,0.0,13.0,0.0,4.17,74.3,10.02,0.0,6.0,316.0,12.5,1.0
34.58,56.88,0.0,17.0,0.0,5.0,33.66,59.42,0.0,0.0,0.0,7.5,34.37,55.38,0.0,15.0,0.0,4.17,74.34,10.01,0.0,9.0,143.0,13.33,1.0
34.58,56.87,0.0,16.0,0.0,5.0,33.66,59.41,0.0,0.0,0.0,7.5,34.37,55.38,0.0,13.0,0.0,4.17,74.39,10.03,0.0,4.0,135.0,13.33,1.0
34.58,56.87,0.0,16.0,0.0,5.0,33.66,59.4,0.0,0.0,0.0,7.5,34.37,55.37,0.0,16.0,0.0,4.17,74.43,10.04,0.0,5.0,111.0,13.33,1.0
34.58,56.93,0.0,18.0,0.0,4.17,33.64,59.5,0.0,0.0,0.0,5.0,34.38,55.49,0.0,16.0,0.0,4.17,75.66,9.63,0.0,17.0,0.0,11.67,1.0
34.58,56.92,0.0,18.0,0.0,5.0,33.64,59.49,0.0,0.0,0.0,5.83,34.38,55.46,0.0,16.0,0.0,4.17,75.68,9.65,0.0,22.0,161.0,11.67,1.0
34.58,56.93,0.0,20.0,0.0,4.17,33.64,59.49,0.0,0.0,0.0,5.83,34.38,55.46,0.0,14.0,0.0,4.17,75.69,9.67,0.0,19.0,15.0,11.67,1.0
34.58,56.92,0.0,16.0,0.0,5.0,33.64,59.49,0.0,0.0,0.0,5.83,34.38,55.46,0.0,1.0,0.0,4.17,75.71,9.65,0.0,18.0,0.0,11.67,1.0
34.58,56.92,0.0,16.0,0.0,4.17,33.63,59.47,0.0,0.0,0.0,5.83,34.38,55.5,0.0,5.0,0.0,4.17,75.72,9.65,0.0,19.0,220.0,11.67,1.0
34.58,56.91,0.0,16.0,0.0,4.17,33.63,59.46,0.0,0.0,0.0,5.83,34.38,55.52,0.0,16.0,0.0,4.17,75.73,9.66,0.0,23.0,59.0,11.67,1.0
34.58,56.93,0.0,19.0,0.0,4.17,33.63,59.45,0.0,0.0,0.0,5.83,34.38,55.49,0.0,16.0,0.0,4.17,75.75,9.67,0.0,23.0,0.0,11.67,1.0
34.58,56.94,0.0,18.0,0.0,5.0,33.63,59.44,0.0,0.0,0.0,5.83,34.38,55.45,0.0,17.0,0.0,4.17,75.76,9.63,0.0,20.0,100.0,11.67,1.0
34.58,56.93,0.0,16.0,0.0,4.17,33.63,59.44,0.0,0.0,0.0,5.83,34.38,55.41,0.0,16.0,0.0,4.17,75.78,9.6,0.0,23.0,159.0,11.67,1.0
34.58,56.92,0.0,17.0,0.0,4.17,33.63,59.44,0.0,0.0,0.0,5.83,34.38,55.4,0.0,13.0,0.0,4.17,75.8,9.55,0.0,24.0,175.0,11.67,1.0
34.58,56.95,0.0,18.0,0.0,4.17,33.63,59.45,0.0,0.0,0.0,5.83,34.38,55.39,0.0,13.0,0.0,4.17,75.82,9.55,0.0,22.0,0.0,11.67,1.0
34.58,56.93,0.0,16.0,0.0,4.17,33.63,59.46,0.0,0.0,0.0,5.83,34.38,55.41,0.0,16.0,0.0,3.33,75.84,9.53,0.0,19.0,0.0,11.67,1.0
34.58,56.94,0.0,16.0,0.0,4.17,33.63,59.46,0.0,0.0,0.0,5.83,34.39,55.42,0.0,16.0,0.0,3.33,75.86,9.49,0.0,17.0,126.0,11.67,1.0
34.57,56.96,0.0,21.0,0.0,4.17,33.63,59.5,0.0,0.0,0.0,5.83,34.39,55.4,0.0,15.0,0.0,4.17,75.89,9.47,0.0,16.0,264.0,11.67,1.0
34.57,56.97,0.0,15.0,0.0,4.17,33.64,59.48,0.0,0.0,0.0,5.83,34.39,55.36,0.0,14.0,0.0,4.17,75.91,9.45,0.0,16.0,356.0,11.67,1.0
34.57,56.96,0.0,16.0,0.0,4.17,33.64,59.51,0.0,0.0,0.0,5.83,34.39,55.34,0.0,16.0,0.0,4.17,75.94,9.43,0.0,18.0,46.0,11.67,1.0
34.57,56.97,0.0,19.0,0.0,4.17,33.64,59.5,0.0,0.0,0.0,5.83,34.39,55.34,0.0,16.0,0.0,3.33,75.97,9.43,0.0,17.0,181.0,11.67,1.0
34.57,56.97,0.0,16.0,0.0,4.17,33.64,59.51,0.0,0.0,0.0,5.83,34.39,55.34,0.0,14.0,0.0,3.33,75.99,9.4,0.0,16.0,40.0,11.67,1.0
34.57,56.97,0.0,6.0,0.0,4.17,33.64,59.53,0.0,0.0,0.0,5.83,34.39,55.36,0.0,14.0,0.0,3.33,76.02,9.4,0.0,18.0,8.0,11.67,1.0
34.57,56.97,0.0,16.0,0.0,4.17,33.64,59.53,0.0,0.0,0.0,5.83,34.39,55.36,0.0,13.0,0.0,4.17,76.04,9.38,0.0,16.0,113.0,11.67,1.0
34.57,56.99,0.0,19.0,0.0,4.17,33.64,59.56,0.0,0.0,0.0,5.83,34.4,55.34,0.0,13.0,0.0,3.33,76.07,9.37,0.0,16.0,320.0,11.67,1.0
34.57,56.99,0.0,15.0,0.0,4.17,33.64,59.55,0.0,0.0,0.0,5.83,34.4,55.28,0.0,5.0,0.0,3.33,76.1,9.35,0.0,17.0,600.0,11.67,1.0
34.55,57.01,0.0,7.0,0.0,4.17,33.61,59.57,0.0,0.0,0.0,5.83,34.41,55.44,0.0,14.0,0.0,3.33,76.78,9.18,0.0,23.0,0.0,10.83,1.0
34.55,57.01,0.0,16.0,0.0,4.17,33.61,59.56,0.0,0.0,0.0,5.83,34.41,55.48,0.0,15.0,0.0,3.33,76.79,9.18,0.0,21.0,261.0,10.83,1.0
34.54,57.02,0.0,18.0,0.0,4.17,33.61,59.57,0.0,0.0,0.0,5.83,34.41,55.5,0.0,16.0,0.0,3.33,76.8,9.18,0.0,22.0,38.0,10.83,1.0
34.54,57.02,0.0,20.0,0.0,4.17,33.61,59.56,0.0,0.0,0.0,5.0,34.41,55.51,0.0,15.0,0.0,3.33,76.82,9.18,0.0,27.0,319.0,10.83,1.0
34.54,57.02,0.0,16.0,0.0,4.17,33.61,59.57,0.0,0.0,0.0,3.33,34.41,55.54,0.0,3.0,0.0,3.33,76.83,9.19,0.0,25.0,319.0,10.83,1.0
34.54,57.02,0.0,17.0,0.0,4.17,33.6,59.57,0.0,0.0,0.0,3.33,34.41,55.55,0.0,15.0,0.0,3.33,76.85,9.21,0.0,25.0,315.0,10.83,1.0
34.54,57.01,0.0,16.0,0.0,4.17,33.6,59.56,0.0,0.0,0.0,3.33,34.41,55.55,0.0,15.0,0.0,3.33,76.87,9.23,0.0,24.0,293.0,10.83,1.0
34.54,57.04,0.0,16.0,0.0,4.17,33.6,59.58,0.0,0.0,0.0,3.33,34.4,55.58,0.0,16.0,0.0,3.33,76.89,9.26,0.0,1.0,532.0,10.83,1.0
34.54,57.03,0.0,22.0,0.0,4.17,33.6,59.59,0.0,0.0,0.0,3.33,34.4,55.56,0.0,13.0,0.0,3.33,76.9,9.31,0.0,27.0,223.0,10.83,1.0
34.54,57.05,0.0,18.0,0.0,4.17,33.6,59.59,0.0,0.0,0.0,3.33,34.4,55.54,0.0,15.0,0.0,3.33,76.91,9.35,0.0,26.0,67.0,10.83,1.0
34.54,57.02,0.0,21.0,0.0,4.17,33.6,59.61,0.0,0.0,0.0,3.33,34.4,55.52,0.0,14.0,0.0,3.33,76.92,9.49,0.0,29.0,138.0,10.83,1.0
34.53,57.04,0.0,11.0,0.0,4.17,33.6,59.6,0.0,0.0,0.0,3.33,34.4,55.52,0.0,16.0,0.0,3.33,76.93,9.64,0.0,25.0,638.0,10.83,1.0
34.54,57.04,0.0,18.0,0.0,4.17,33.6,59.63,0.0,0.0,0.0,3.33,34.4,55.48,0.0,14.0,0.0,3.33,76.94,9.77,0.0,27.0,665.0,10.83,1.0
34.53,57.04,0.0,18.0,0.0,4.17,33.6,59.61,0.0,0.0,0.0,3.33,34.4,55.46,0.0,16.0,0.0,3.33,76.95,9.89,0.0,29.0,69.0,10.83,1.0
34.53,57.04,0.0,18.0,0.0,4.17,33.59,59.59,0.0,0.0,0.0,3.33,34.39,55.47,0.0,13.0,0.0,3.33,76.95,10.01,0.0,32.0,320.0,10.83,1.0
34.54,57.05,0.0,17.0,0.0,4.17,33.59,59.6,0.0,0.0,0.0,3.33,34.39,55.52,0.0,13.0,0.0,3.33,76.96,10.11,0.0,27.0,364.0,10.83,1.0
34.53,57.04,0.0,19.0,0.0,3.33,33.59,59.59,0.0,0.0,0.0,5.83,34.39,55.57,0.0,11.0,0.0,3.33,76.97,10.2,0.0,25.0,224.0,10.83,1.0
34.53,57.04,0.0,17.0,0.0,3.33,33.59,59.6,0.0,0.0,0.0,5.83,34.39,55.6,0.0,9.0,0.0,3.33,76.98,10.28,0.0,27.0,194.0,10.83,1.0
34.53,57.05,0.0,16.0,0.0,2.5,33.59,59.59,0.0,0.0,0.0,5.83,34.39,55.64,0.0,16.0,0.0,3.33,76.99,10.4,0.0,0.0,531.0,10.83,1.0
34.53,57.04,0.0,17.0,0.0,2.5,33.59,59.61,0.0,0.0,0.0,5.83,34.39,55.69,0.0,16.0,0.0,3.33,77.01,10.5,0.0,25.0,118.0,10.83,1.0
34.53,57.03,0.0,17.0,0.0,4.17,33.59,59.62,0.0,0.0,0.0,4.17,34.39,55.73,0.0,16.0,0.0,3.33,77.02,10.58,0.0,21.0,12.0,10.83,1.0
34.53,57.03,0.0,16.0,0.0,4.17,33.59,59.65,0.0,0.0,0.0,2.5,34.39,55.76,0.0,16.0,0.0,2.5,77.03,10.66,0.0,19.0,15.0,10.0,1.0
34.59,57.11,0.0,17.0,0.0,4.17,37.88,51.33,0.0,0.0,0.0,1.67,34.43,55.94,0.0,11.0,0.0,3.33,71.0,12.5,0.0,32.0,0.0,11.67,1.0
34.59,57.1,0.0,18.0,0.0,4.17,38.02,51.06,0.0,0.0,0.0,1.67,34.43,55.93,0.0,11.0,0.0,3.33,70.77,12.53,0.0,29.0,0.0,10.83,1.0
34.59,57.1,0.0,16.0,0.0,3.33,38.16,50.78,0.0,0.0,0.0,3.33,34.44,55.89,0.0,13.0,0.0,2.5,70.55,12.54,0.0,26.0,0.0,10.83,1.0
34.6,57.09,0.0,18.0,0.0,3.33,38.31,50.5,0.0,0.0,0.0,2.5,34.44,55.86,0.0,11.0,0.0,2.5,70.33,12.58,0.0,31.0,0.0,10.83,1.0
34.6,57.11,0.0,20.0,0.0,3.33,38.45,50.18,0.0,0.0,0.0,5.0,34.44,55.88,0.0,10.0,0.0,2.5,70.12,12.6,0.0,25.0,0.0,10.83,1.0
34.61,57.09,0.0,17.0,0.0,3.33,38.6,49.88,0.0,0.0,0.0,4.17,34.44,55.9,0.0,13.0,0.0,2.5,69.9,12.64,0.0,27.0,0.0,10.83,1.0
34.61,57.09,0.0,19.0,0.0,3.33,38.74,49.56,0.0,0.0,0.0,1.67,34.43,55.92,0.0,11.0,0.0,2.5,69.69,12.66,0.0,27.0,0.0,10.83,1.0
34.62,57.1,0.0,18.0,0.0,3.33,38.85,49.21,0.0,0.0,0.0,1.67,34.43,55.88,0.0,10.0,0.0,2.5,69.47,12.66,0.0,29.0,0.0,10.83,1.0
34.62,57.1,0.0,16.0,0.0,3.33,38.95,48.92,0.0,0.0,0.0,5.0,34.43,55.85,0.0,11.0,0.0,2.5,69.26,12.7,0.0,27.0,0.0,10.83,1.0
34.63,57.09,0.0,16.0,0.0,3.33,39.05,48.61,0.0,0.0,0.0,5.0,34.42,55.85,0.0,11.0,0.0,2.5,69.05,12.72,0.0,26.0,0.0,10.83,1.0
34.63,57.08,0.0,17.0,0.0,3.33,39.18,48.32,0.0,0.0,0.0,2.5,34.42,55.81,0.0,11.0,0.0,2.5,68.84,12.76,0.0,22.0,0.0,10.83,1.0
34.63,57.08,0.0,16.0,0.0,3.33,39.33,48.12,0.0,0.0,0.0,5.0,34.41,55.82,0.0,10.0,0.0,2.5,68.64,12.77,0.0,25.0,0.0,10.83,1.0
34.64,57.1,0.0,16.0,0.0,3.33,39.49,47.79,0.0,0.0,0.0,5.0,34.4,55.84,0.0,13.0,0.0,2.5,68.44,12.8,0.0,27.0,0.0,10.83,1.0
34.64,57.09,0.0,17.0,0.0,3.33,39.66,47.48,0.0,0.0,0.0,5.0,34.4,55.83,0.0,14.0,0.0,2.5,68.23,12.82,0.0,26.0,0.0,10.83,1.0
34.65,57.07,0.0,16.0,0.0,3.33,39.84,47.13,0.0,0.0,0.0,1.67,34.39,55.81,0.0,15.0,0.0,2.5,68.03,12.84,0.0,23.0,0.0,10.83,1.0
34.65,57.08,0.0,16.0,0.0,4.17,40.02,46.73,0.0,0.0,0.0,1.67,34.39,55.78,0.0,16.0,0.0,2.5,67.83,12.88,0.0,29.0,0.0,10.83,1.0
34.66,57.08,0.0,16.0,0.0,4.17,40.21,46.29,0.0,0.0,0.0,5.0,34.37,55.77,0.0,16.0,0.0,3.33,67.63,12.88,0.0,26.0,0.0,10.83,1.0
34.67,57.08,0.0,17.0,0.0,4.17,40.4,45.82,0.0,0.0,0.0,5.0,34.37,55.81,0.0,16.0,0.0,3.33,67.43,12.91,0.0,29.0,0.0,11.67,1.0
34.67,57.08,0.0,16.0,0.0,4.17,40.6,45.36,0.0,0.0,0.0,5.0,34.37,55.81,0.0,16.0,0.0,3.33,67.23,12.93,0.0,30.0,0.0,11.67,1.0
34.68,57.08,0.0,16.0,0.0,4.17,40.78,44.95,0.0,0.0,0.0,5.0,34.37,55.82,0.0,16.0,0.0,3.33,67.04,12.95,0.0,29.0,0.0,11.67,1.0
34.68,57.08,0.0,16.0,0.0,4.17,40.97,44.55,0.0,0.0,0.0,5.0,34.37,55.86,0.0,17.0,0.0,3.33,66.84,12.97,0.0,25.0,0.0,11.67,1.0
34.69,57.08,0.0,17.0,0.0,4.17,41.15,44.19,0.0,0.0,0.0,5.0,34.37,55.87,0.0,17.0,0.0,3.33,66.65,12.99,0.0,31.0,0.0,11.67,1.0
34.81,56.96,0.0,18.0,0.0,4.17,47.58,33.82,0.0,0.0,0.0,5.0,34.57,55.66,0.0,23.0,0.0,3.33,60.88,13.45,0.0,25.0,0.0,11.67,1.0
34.81,56.94,0.0,17.0,0.0,4.17,47.75,33.5,0.0,0.0,0.0,5.0,34.58,55.64,0.0,21.0,0.0,3.33,60.73,13.46,0.0,27.0,0.0,11.67,1.0
34.81,56.94,0.0,15.0,0.0,4.17,47.91,33.21,0.0,0.0,0.0,5.0,34.58,55.61,0.0,15.0,2525.0,3.33,60.57,13.47,0.0,22.0,0.0,11.67,1.0
34.82,56.92,0.0,16.0,0.0,4.17,48.07,32.95,0.0,0.0,0.0,5.0,34.59,55.61,0.0,20.0,0.0,3.33,60.42,13.48,0.0,23.0,0.0,11.67,1.0
34.82,56.94,0.0,20.0,0.0,3.33,48.23,32.67,0.0,0.0,0.0,5.0,34.59,55.62,0.0,19.0,0.0,3.33,60.27,13.5,0.0,21.0,0.0,10.83,1.0
34.82,56.93,0.0,18.0,0.0,4.17,48.39,32.38,0.0,0.0,0.0,5.0,34.6,55.64,0.0,22.0,0.0,3.33,60.12,13.5,0.0,21.0,0.0,11.67,1.0
34.83,56.93,0.0,16.0,0.0,4.17,48.55,32.09,0.0,0.0,0.0,5.0,34.61,55.62,0.0,22.0,0.0,3.33,59.97,13.51,0.0,23.0,0.0,11.67,1.0
34.83,56.93,0.0,16.0,0.0,3.33,48.72,31.88,0.0,0.0,0.0,5.0,34.61,55.62,0.0,21.0,0.0,3.33,59.82,13.51,0.0,20.0,0.0,11.67,1.0
