T1,H1,S1,G1,F1,T2,H2,S2,G2,F2,T3,H3,S3,G3,F3,T4,H4,S4,G4,F4,CLASS_LABEL
32.21,60.42,0.0,14.0,0.0,67.0,55.54,0.0,246.0,0.0,31.02,62.93,0.0,32.0,0.0,32.74,16.31,0.0,29.0,0.0,1.0
30.25,68.04,0.0,9.0,0.0,29.77,68.36,0.0,0.0,0.0,30.29,66.76,0.0,55.0,0.0,32.77,64.11,0.0,0.0,0.0,0.0
32.31,70.11,0.0,0.0,0.0,32.5,70.79,0.0,0.0,0.0,31.58,71.93,0.0,49.0,0.0,34.12,62.27,0.0,0.0,0.0,0.0
39.01,54.45,0.0,0.0,0.0,40.44,44.43,0.0,0.0,0.0,41.22,44.87,0.0,14.0,0.0,47.59,33.88,0.0,0.0,3986.0,1.0
32.2,70.03,0.0,0.0,0.0,32.44,70.8,0.0,0.0,0.0,31.89,70.6,0.0,48.0,0.0,34.48,60.74,0.0,0.0,0.0,0.0
34.57,56.95,0.0,16.0,0.0,33.68,59.24,0.0,0.0,0.0,34.4,55.38,0.0,16.0,0.0,71.3,11.61,0.0,13.0,434.0,1.0
30.47,68.12,0.0,10.0,0.0,30.0,68.63,0.0,0.0,0.0,30.53,66.51,0.0,55.0,0.0,32.92,64.44,0.0,0.0,0.0,0.0
30.46,68.26,0.0,8.0,0.0,30.05,68.99,0.0,0.0,0.0,30.62,66.38,0.0,54.0,0.0,33.07,64.78,0.0,0.0,0.0,0.0
34.5,56.79,0.0,16.0,0.0,33.7,59.49,0.0,0.0,0.0,34.43,55.08,0.0,15.0,0.0,59.93,18.23,0.0,32.0,474.0,1.0
32.22,70.08,0.0,0.0,0.0,32.46,70.88,0.0,0.0,0.0,31.82,71.01,0.0,52.0,0.0,34.39,61.14,0.0,0.0,0.0,0.0
30.46,68.26,0.0,7.0,0.0,30.04,68.99,0.0,0.0,0.0,30.62,66.38,0.0,51.0,0.0,33.06,64.79,0.0,0.0,0.0,0.0
32.86,72.49,0.0,0.0,0.0,32.87,73.68,0.0,0.0,0.0,48.79,32.97,0.0,50.0,0.0,36.68,62.77,0.0,0.0,0.0,1.0
30.48,68.06,0.0,8.0,0.0,30.0,68.62,0.0,0.0,0.0,30.49,66.55,0.0,54.0,0.0,32.92,64.4,0.0,0.0,0.0,0.0
35.64,61.41,0.0,5.0,0.0,42.58,42.74,0.0,0.0,1183.0,34.84,60.93,0.0,16.0,3500.0,37.51,52.45,0.0,27.0,184.0,1.0
40.19,52.0,0.0,0.0,0.0,41.21,42.68,0.0,0.0,0.0,41.41,44.53,0.0,4.0,0.0,45.55,34.63,0.0,9.0,0.0,1.0
40.72,49.34,0.0,0.0,0.0,41.63,41.16,0.0,0.0,0.0,41.32,44.38,0.0,9.0,0.0,43.95,36.77,0.0,8.0,0.0,1.0
30.44,67.76,0.0,9.0,0.0,29.97,68.53,0.0,0.0,0.0,30.4,66.6,0.0,54.0,0.0,32.94,64.31,0.0,0.0,0.0,0.0
39.47,58.14,0.0,0.0,4035.0,46.79,33.29,0.0,0.0,0.0,38.4,55.81,0.0,13.0,0.0,40.45,48.32,0.0,11.0,0.0,1.0
30.49,67.97,0.0,9.0,0.0,29.98,68.61,0.0,0.0,0.0,30.48,66.52,0.0,53.0,0.0,32.95,64.39,0.0,0.0,0.0,0.0
30.51,68.15,0.0,7.0,0.0,29.99,68.74,0.0,0.0,0.0,30.53,66.62,0.0,53.0,0.0,32.98,64.58,0.0,0.0,0.0,0.0
62.1,16.91,0.0,18.0,0.0,36.39,51.18,0.0,0.0,0.0,34.48,59.59,0.0,1.0,2468.0,34.22,100.0,0.0,23.0,0.0,1.0
30.45,68.29,0.0,6.0,0.0,30.02,68.95,0.0,0.0,0.0,30.61,66.4,0.0,52.0,0.0,33.05,64.75,0.0,0.0,0.0,0.0
30.5,68.38,0.0,6.0,0.0,30.04,69.21,0.0,0.0,0.0,30.67,66.46,0.0,60.0,0.0,33.08,64.93,0.0,0.0,0.0,0.0
32.76,69.65,0.0,0.0,0.0,33.21,68.42,0.0,0.0,0.0,30.53,74.73,0.0,52.0,0.0,31.53,69.16,0.0,0.0,0.0,0.0
30.48,68.13,0.0,10.0,0.0,29.99,68.67,0.0,0.0,0.0,30.53,66.57,0.0,55.0,0.0,32.97,64.46,0.0,0.0,0.0,0.0
30.5,68.21,0.0,9.0,0.0,29.98,68.78,0.0,0.0,0.0,30.53,66.64,0.0,55.0,0.0,32.99,64.59,0.0,0.0,0.0,0.0
30.5,68.12,0.0,9.0,0.0,29.98,68.72,0.0,0.0,0.0,30.53,66.61,0.0,53.0,0.0,32.95,64.54,0.0,0.0,0.0,0.0
30.34,67.9,0.0,9.0,0.0,29.87,68.44,0.0,0.0,0.0,30.37,66.58,0.0,55.0,0.0,32.84,64.22,0.0,0.0,0.0,0.0
33.35,71.02,0.0,0.0,0.0,33.08,73.19,0.0,0.0,0.0,39.88,47.69,0.0,48.0,0.0,48.62,36.11,0.0,0.0,0.0,1.0
33.49,57.09,0.0,16.0,0.0,60.26,52.33,0.0,0.0,0.0,32.88,57.42,0.0,34.0,0.0,33.5,16.91,0.0,33.0,0.0,1.0
39.15,54.09,0.0,0.0,0.0,40.19,45.06,0.0,0.0,0.0,42.26,42.99,0.0,11.0,0.0,46.61,35.59,0.0,0.0,1615.0,1.0
34.57,56.97,0.0,15.0,0.0,33.64,59.48,0.0,0.0,0.0,34.39,55.36,0.0,14.0,0.0,75.91,9.45,0.0,16.0,356.0,1.0
40.5,50.47,0.0,0.0,430.0,41.47,41.91,0.0,0.0,0.0,41.32,45.1,0.0,2.0,0.0,44.46,36.21,0.0,8.0,0.0,1.0
30.45,68.28,0.0,0.0,0.0,30.01,68.94,0.0,0.0,0.0,30.61,66.43,0.0,53.0,0.0,33.06,64.75,0.0,0.0,0.0,0.0
34.53,57.04,0.0,18.0,0.0,33.6,59.61,0.0,0.0,0.0,34.4,55.46,0.0,16.0,0.0,76.95,9.89,0.0,29.0,69.0,1.0
36.51,48.64,0.0,13.0,0.0,34.88,54.0,0.0,0.0,0.0,59.1,18.16,0.0,0.0,2191.0,34.22,100.0,0.0,22.0,0.0,1.0
33.56,70.4,0.0,0.0,0.0,33.11,72.2,0.0,0.0,0.0,36.73,55.57,0.0,53.0,0.0,51.41,28.94,0.0,0.0,0.0,1.0
30.5,68.23,0.0,7.0,0.0,30.07,69.06,0.0,0.0,0.0,30.64,66.37,0.0,59.0,0.0,33.16,64.82,0.0,0.0,0.0,0.0
33.68,70.0,0.0,0.0,0.0,33.19,72.23,0.0,0.0,0.0,36.27,57.0,0.0,54.0,0.0,51.39,29.33,0.0,0.0,778.0,1.0
30.48,67.91,0.0,7.0,0.0,29.98,68.57,0.0,0.0,0.0,30.48,66.52,0.0,53.0,0.0,32.92,64.36,0.0,0.0,0.0,0.0
33.61,56.21,0.0,16.0,0.0,56.69,49.46,0.0,0.0,0.0,33.29,55.9,0.0,34.0,0.0,33.89,17.35,0.0,36.0,0.0,1.0
37.84,60.89,0.0,0.0,0.0,50.4,28.58,0.0,0.0,2824.0,37.5,56.5,0.0,6.0,0.0,40.33,48.11,0.0,7.0,0.0,1.0
39.15,53.99,0.0,0.0,0.0,40.18,44.99,0.0,0.0,0.0,42.3,42.65,0.0,12.0,0.0,46.57,35.76,0.0,0.0,4017.0,1.0
32.25,73.93,0.0,0.0,0.0,32.43,74.34,0.0,0.0,0.0,40.97,56.01,0.0,49.0,0.67,32.83,70.6,0.0,0.0,0.0,1.0
30.28,67.97,0.0,11.0,0.0,29.79,68.37,0.0,0.0,0.0,30.32,66.67,0.0,53.0,0.0,32.77,64.16,0.0,0.0,0.0,0.0
30.29,67.95,0.0,9.0,0.0,29.79,68.39,0.0,0.0,0.0,30.33,66.69,0.0,51.0,0.0,32.8,64.16,0.0,0.0,0.0,0.0
33.91,57.12,0.0,16.0,0.0,33.22,60.11,0.0,0.0,0.0,34.65,52.5,0.0,2.0,2881.0,40.5,45.34,0.0,75.0,0.0,1.0
30.48,68.1,0.0,9.0,0.0,29.99,68.63,0.0,0.0,0.0,30.51,66.54,0.0,53.0,0.0,32.9,64.41,0.0,0.0,0.0,0.0
30.29,67.93,0.0,9.0,0.0,29.79,68.39,0.0,0.0,0.0,30.33,66.67,0.0,55.0,0.0,32.8,64.15,0.0,0.0,0.0,0.0
34.54,56.92,0.0,18.0,0.0,33.69,59.5,0.0,0.0,0.0,34.46,55.2,0.0,16.0,0.0,68.22,13.59,0.0,32.0,271.0,1.0
30.48,68.08,0.0,7.0,0.0,29.99,68.6,0.0,0.0,0.0,30.5,66.56,0.0,54.0,0.0,32.9,64.4,0.0,0.0,0.0,0.0
30.64,68.29,0.0,6.0,0.0,30.29,69.38,0.0,0.0,0.0,30.86,66.22,0.0,53.0,0.0,33.18,65.01,0.0,0.0,0.0,0.0
30.48,68.19,0.0,6.0,0.0,30.07,69.0,0.0,0.0,0.0,30.62,66.38,0.0,55.0,0.0,33.1,64.8,0.0,0.0,0.0,0.0
30.49,68.31,0.0,5.0,0.0,30.03,69.12,0.0,0.0,0.0,30.6,66.54,0.0,55.0,0.0,33.1,64.85,0.0,0.0,0.0,0.0
30.51,68.2,0.0,6.0,0.0,30.06,69.03,0.0,0.0,0.0,30.64,66.39,0.0,55.0,0.0,33.13,64.82,0.0,0.0,0.0,0.0
47.16,38.66,0.0,0.0,3097.0,41.01,44.37,0.0,0.0,0.0,39.73,51.25,0.0,12.0,0.0,40.82,47.31,0.0,16.0,0.0,1.0
30.46,68.25,0.0,3.0,0.0,30.04,68.97,0.0,0.0,0.0,30.61,66.41,0.0,56.0,0.0,33.06,64.78,0.0,0.0,0.0,0.0
39.02,55.02,0.0,0.0,0.0,40.63,44.16,0.0,0.0,0.0,40.82,46.84,0.0,13.0,0.0,48.09,32.23,0.0,0.0,2642.0,1.0
33.36,70.95,0.0,0.0,0.0,33.09,73.12,0.0,0.0,0.0,39.67,48.15,0.0,48.0,0.0,48.62,35.91,0.0,0.0,0.0,1.0
30.37,67.86,0.0,10.0,0.0,29.9,68.5,0.0,0.0,0.0,30.4,66.54,0.0,52.0,0.0,32.87,64.27,0.0,0.0,0.0,0.0
40.63,49.67,0.0,0.0,1151.0,41.55,41.47,0.0,0.0,0.0,41.31,44.29,0.0,7.0,0.0,44.21,36.64,0.0,11.0,0.0,1.0
37.1,62.26,0.0,0.0,3960.0,57.22,21.76,0.0,0.0,3762.0,36.87,59.1,0.0,9.0,0.0,39.87,50.19,0.0,0.0,0.0,1.0
32.38,70.12,0.0,0.0,0.0,32.52,70.68,0.0,0.0,0.0,31.32,72.94,0.0,47.0,0.0,33.75,63.53,0.0,0.0,0.0,0.0
30.2,70.92,0.0,0.0,0.0,29.37,69.85,0.0,0.0,0.0,30.1,69.36,0.0,59.0,0.0,32.07,65.04,0.0,0.0,0.0,0.0
33.14,71.82,0.0,0.0,0.0,32.95,72.97,0.0,0.0,0.0,43.6,40.31,0.0,48.0,0.0,46.09,43.71,0.0,0.0,15.0,1.0
31.32,62.28,0.0,14.0,0.0,39.91,60.89,0.0,224.0,0.0,29.55,68.08,0.0,94.0,0.0,31.71,15.92,0.0,42.0,0.0,1.0
47.9,37.52,0.0,0.0,3806.0,40.66,45.36,0.0,0.0,0.0,39.95,50.81,0.0,14.0,0.0,41.0,46.91,0.0,13.0,0.0,1.0
44.14,42.31,0.0,0.0,0.0,40.25,45.32,0.0,0.0,0.0,42.26,46.09,0.0,12.0,847.0,41.55,44.98,0.0,9.0,0.0,1.0
30.34,67.91,0.0,9.0,0.0,29.87,68.45,0.0,0.0,0.0,30.37,66.59,0.0,55.0,0.0,32.86,64.24,0.0,0.0,0.0,0.0
30.73,68.18,0.0,6.0,0.0,30.43,69.47,0.0,0.0,0.0,31.08,65.75,0.0,53.0,0.0,33.23,65.04,0.0,0.0,0.0,0.0
32.76,69.66,0.0,0.0,0.0,33.21,68.4,0.0,0.0,0.0,30.53,74.74,0.0,54.0,0.0,31.52,69.17,0.0,0.0,0.0,0.0
56.11,24.55,0.0,16.0,0.0,36.04,51.53,0.0,0.0,0.0,33.43,61.41,0.0,0.0,2061.0,34.22,100.0,0.0,22.0,0.0,1.0
30.48,68.23,0.0,9.0,0.0,30.03,68.81,0.0,0.0,0.0,30.52,66.61,0.0,58.0,0.0,33.06,64.65,0.0,0.0,0.0,0.0
31.88,61.13,0.0,16.0,0.0,48.17,60.08,0.0,147.0,0.0,30.53,64.71,0.0,31.0,0.0,32.25,16.1,0.0,28.0,0.0,1.0
40.16,51.05,0.0,0.0,0.0,39.59,46.64,0.0,0.0,0.0,49.38,32.82,0.0,16.0,4009.0,41.94,43.46,0.0,14.0,0.0,1.0
33.7,69.95,0.0,1.0,0.0,33.21,72.29,0.0,0.0,0.0,36.16,57.35,0.0,51.0,0.0,51.76,29.07,0.0,0.0,655.0,1.0
42.71,39.76,0.0,13.0,0.0,35.66,52.68,0.0,0.0,0.0,33.26,62.0,0.0,0.0,2466.0,34.22,100.0,0.0,27.0,0.0,1.0
32.23,70.07,0.0,0.0,0.0,32.46,70.86,0.0,0.0,0.0,31.81,71.01,0.0,51.0,0.0,34.39,61.14,0.0,0.0,0.0,0.0
38.03,60.43,0.0,0.0,121.0,48.95,30.5,0.0,0.0,1914.0,37.68,56.85,0.0,11.0,0.0,40.46,48.2,0.0,14.0,0.0,1.0
30.5,68.38,0.0,6.0,0.0,30.03,69.17,0.0,0.0,0.0,30.65,66.47,0.0,57.0,0.0,33.1,64.92,0.0,0.0,0.0,0.0
32.63,69.56,0.0,0.0,0.0,32.85,69.02,0.0,0.0,0.0,30.74,74.38,0.0,48.0,0.0,32.58,66.85,0.0,0.0,0.0,0.0
32.2,70.03,0.0,0.0,0.0,32.44,70.88,0.0,0.0,0.0,31.88,70.59,0.0,51.0,0.0,34.47,60.75,0.0,0.0,0.0,0.0
30.47,68.06,0.0,10.0,0.0,29.99,68.6,0.0,0.0,0.0,30.49,66.55,0.0,54.0,0.0,32.91,64.39,0.0,0.0,0.0,0.0
39.01,54.46,0.0,0.0,0.0,40.44,44.42,0.0,0.0,0.0,41.22,44.89,0.0,13.0,0.0,47.58,33.89,0.0,0.0,4011.0,1.0
30.44,67.77,0.0,11.0,0.0,29.97,68.51,0.0,0.0,0.0,30.4,66.59,0.0,51.0,0.0,32.94,64.31,0.0,0.0,0.0,0.0
32.07,60.61,0.0,15.0,0.0,62.01,57.17,0.0,272.0,0.0,31.05,62.86,0.0,31.0,0.0,32.69,16.27,0.0,32.0,0.0,1.0
32.72,69.47,0.0,0.0,0.0,33.03,68.72,0.0,0.0,0.0,30.59,74.72,0.0,49.0,0.0,32.07,68.14,0.0,0.0,0.0,0.0
30.76,68.53,0.0,5.0,0.0,31.08,69.71,0.0,0.0,0.0,31.13,66.12,0.0,55.0,0.0,33.28,65.04,0.0,0.0,0.0,0.0
33.58,56.6,0.0,16.0,0.0,58.7,51.3,0.0,0.0,0.0,33.03,56.67,0.0,33.0,0.0,33.75,17.05,0.0,37.0,0.0,1.0
30.5,68.13,0.0,0.0,0.0,29.98,68.72,0.0,0.0,0.0,30.52,66.64,0.0,55.0,0.0,32.94,64.55,0.0,0.0,0.0,0.0
30.25,68.07,0.0,9.0,0.0,29.81,68.35,0.0,0.0,0.0,30.29,66.8,0.0,52.0,0.0,32.81,64.07,0.0,0.0,0.0,0.0
30.5,68.12,0.0,7.0,0.0,29.99,68.71,0.0,0.0,0.0,30.53,66.62,0.0,52.0,0.0,32.95,64.5,0.0,0.0,0.0,0.0
36.44,48.86,0.0,16.0,0.0,34.89,54.09,0.0,0.0,0.0,59.16,18.11,0.0,3.0,2170.0,34.22,100.0,0.0,22.0,0.0,1.0
32.32,73.74,0.0,0.0,0.0,32.51,74.36,0.0,0.0,0.0,41.88,52.77,0.0,42.0,0.86,33.07,69.99,0.0,0.0,0.0,1.0
30.48,68.04,0.0,7.0,0.0,30.0,68.61,0.0,0.0,0.0,30.49,66.55,0.0,54.0,0.0,32.93,64.41,0.0,0.0,0.0,0.0
45.09,46.14,0.0,0.0,3929.0,42.79,40.87,0.0,0.0,0.0,39.22,52.4,0.0,11.0,0.0,40.56,48.29,0.0,10.0,0.0,1.0
30.46,68.25,0.0,7.0,0.0,30.05,68.99,0.0,0.0,0.0,30.62,66.37,0.0,52.0,0.0,33.07,64.8,0.0,0.0,0.0,0.0
30.25,68.05,0.0,8.0,0.0,29.78,68.35,0.0,0.0,0.0,30.29,66.74,0.0,38.0,0.0,32.76,64.11,0.0,0.0,0.0,0.0
32.23,70.07,0.0,0.0,0.0,32.46,70.91,0.0,0.0,0.0,31.82,71.01,0.0,48.0,0.0,34.39,61.14,0.0,0.0,0.0,0.0
32.94,72.35,0.0,0.0,0.0,32.9,73.75,0.0,0.0,0.0,47.3,34.83,0.0,48.0,0.0,38.43,59.73,0.0,0.0,1032.0,1.0
31.31,62.3,0.0,16.0,0.0,39.73,60.9,0.0,230.0,0.0,29.53,68.17,0.0,115.0,0.0,31.7,15.92,0.0,43.0,0.0,1.0
30.47,68.11,0.0,5.0,0.0,30.0,68.64,0.0,0.0,0.0,30.52,66.55,0.0,54.0,0.0,32.92,64.44,0.0,0.0,0.0,0.0
30.8,68.32,0.0,5.0,0.0,30.71,69.6,0.0,0.0,0.0,31.21,65.67,0.0,57.0,0.0,33.24,65.03,0.0,0.0,0.0,0.0
32.26,73.92,0.0,0.0,0.0,32.43,74.34,0.0,0.0,0.0,41.03,55.74,0.0,49.0,0.68,32.84,70.57,0.0,0.0,0.0,1.0
44.25,33.67,0.0,16.0,0.0,35.83,52.94,0.0,0.0,0.0,52.81,27.32,0.0,1.0,1616.0,34.22,100.0,0.0,26.0,0.0,1.0
32.54,69.73,0.0,0.0,0.0,32.71,69.64,0.0,0.0,0.0,30.89,74.0,0.0,48.0,0.0,32.97,65.75,0.0,0.0,0.0,0.0
30.5,68.23,0.0,0.0,0.0,29.98,68.79,0.0,0.0,0.0,30.53,66.63,0.0,55.0,0.0,32.99,64.61,0.0,0.0,0.0,0.0
40.71,49.75,0.0,0.0,0.0,39.64,46.83,0.0,0.0,0.0,48.25,34.8,0.0,14.0,3865.0,41.86,44.14,0.0,12.0,0.0,1.0
44.47,33.3,0.0,14.0,0.0,35.84,52.97,0.0,0.0,0.0,52.57,27.7,0.0,2.0,1736.0,34.22,100.0,0.0,29.0,0.0,1.0
34.09,63.68,0.0,11.0,0.0,36.25,52.72,0.0,0.0,0.0,32.38,64.0,0.0,3.0,1311.0,34.22,100.0,0.0,34.0,0.0,1.0
38.99,54.58,0.0,0.0,0.0,40.61,44.07,0.0,0.0,0.0,40.87,46.18,0.0,13.0,0.0,48.08,32.44,0.0,0.0,879.0,1.0
47.63,37.9,0.0,0.0,3470.0,40.73,45.45,0.0,0.0,0.0,39.88,51.48,0.0,11.0,0.0,40.94,47.34,0.0,11.0,0.0,1.0
47.15,38.74,0.0,0.0,2927.0,41.03,44.51,0.0,0.0,0.0,39.73,51.36,0.0,15.0,0.0,40.82,47.29,0.0,15.0,0.0,1.0
33.14,71.78,0.0,0.0,0.0,32.96,72.96,0.0,0.0,0.0,43.45,40.59,0.0,48.0,0.0,46.23,43.3,0.0,0.0,0.0,1.0
30.25,68.05,0.0,9.0,0.0,29.78,68.34,0.0,0.0,0.0,30.26,66.83,0.0,54.0,0.0,32.77,64.09,0.0,0.0,0.0,0.0
29.0,70.07,0.0,0.0,0.0,28.64,68.38,0.0,0.0,0.0,28.85,71.14,0.0,53.0,0.0,30.03,63.61,0.0,0.0,0.0,0.0
39.01,54.37,0.0,0.0,0.0,40.43,44.53,0.0,0.0,0.0,41.23,44.87,0.0,11.0,0.0,47.57,33.93,0.0,0.0,4020.0,1.0
28.86,71.89,0.0,0.0,0.0,29.04,68.42,0.0,0.0,0.0,29.49,69.4,0.0,59.0,0.0,31.74,63.72,0.0,0.0,0.0,0.0
30.5,68.22,0.0,9.0,0.0,29.98,68.79,0.0,0.0,0.0,30.53,66.63,0.0,55.0,0.0,32.99,64.59,0.0,0.0,0.0,0.0
30.46,68.22,0.0,9.0,0.0,30.06,68.82,0.0,0.0,0.0,30.51,66.63,0.0,55.0,0.0,33.15,64.66,0.0,0.0,0.0,0.0
34.57,56.94,0.0,16.0,0.0,33.69,59.22,0.0,0.0,0.0,34.44,55.3,0.0,16.0,0.0,70.67,12.04,0.0,16.0,344.0,1.0
39.56,52.59,0.0,0.0,0.0,39.79,46.04,0.0,0.0,0.0,45.97,36.18,0.0,13.0,0.0,44.1,39.99,0.0,0.0,3554.0,1.0
55.45,25.38,0.0,4.0,0.0,36.01,51.35,0.0,0.0,0.0,33.42,61.42,0.0,0.0,1976.0,34.22,100.0,0.0,25.0,0.0,1.0
30.48,68.13,0.0,9.0,0.0,29.96,68.71,0.0,0.0,0.0,30.53,66.6,0.0,55.0,0.0,32.94,64.52,0.0,0.0,0.0,0.0
41.73,49.66,0.0,0.0,0.0,33.6,71.24,0.0,0.0,0.0,34.35,63.14,0.0,51.0,0.0,41.37,42.47,0.0,0.0,0.0,1.0
32.16,69.94,0.0,0.0,0.0,32.38,70.81,0.0,0.0,0.0,31.96,70.01,0.0,48.0,0.0,34.56,60.14,0.0,0.0,0.0,0.0
41.76,37.88,0.0,16.0,0.0,35.75,53.36,0.0,0.0,0.0,55.55,23.63,0.0,0.0,1851.0,34.22,100.0,0.0,29.0,0.0,1.0
30.5,68.29,0.0,6.0,0.0,30.04,69.09,0.0,0.0,0.0,30.62,66.46,0.0,57.0,0.0,33.1,64.84,0.0,0.0,0.0,0.0
30.45,68.28,0.0,6.0,0.0,30.05,68.88,0.0,0.0,0.0,30.59,66.46,0.0,54.0,0.0,33.13,64.71,0.0,0.0,0.0,0.0
32.16,69.94,0.0,0.0,0.0,32.37,70.86,0.0,0.0,0.0,31.96,70.01,0.0,48.0,0.0,34.56,60.13,0.0,0.0,0.0,0.0
30.73,68.17,0.0,5.0,0.0,30.43,69.47,0.0,0.0,0.0,31.08,65.75,0.0,55.0,0.0,33.23,65.04,0.0,0.0,0.0,0.0
33.38,70.65,0.0,0.0,0.0,33.08,72.57,0.0,0.0,0.0,37.82,52.75,0.0,62.0,0.0,53.66,28.83,0.0,0.0,4031.0,1.0
30.45,68.3,0.0,6.0,0.0,30.02,68.94,0.0,0.0,0.0,30.59,66.47,0.0,55.0,0.0,33.08,64.73,0.0,0.0,0.0,0.0
30.5,68.24,0.0,0.0,0.0,30.07,69.07,0.0,0.0,0.0,30.64,66.4,0.0,58.0,0.0,33.16,64.84,0.0,0.0,0.0,0.0
32.64,69.57,0.0,0.0,0.0,32.88,68.92,0.0,0.0,0.0,30.71,74.42,0.0,51.0,0.0,32.51,67.03,0.0,0.0,0.0,0.0
39.84,51.72,0.0,0.0,0.0,39.6,46.51,0.0,0.0,0.0,49.22,32.26,0.0,14.0,0.0,42.26,42.87,0.0,0.0,2675.0,1.0
30.51,68.39,0.0,5.0,0.0,30.06,69.26,0.0,0.0,0.0,30.69,66.45,0.0,58.0,0.0,33.1,64.94,0.0,0.0,0.0,0.0
38.03,60.42,0.0,0.0,538.0,48.94,30.46,0.0,0.0,1916.0,37.69,56.88,0.0,14.0,0.0,40.46,48.19,0.0,13.0,0.0,1.0
45.26,45.63,0.0,0.0,2808.0,42.67,41.54,0.0,0.0,0.0,39.25,52.22,0.0,13.0,0.0,40.57,47.99,0.0,10.0,0.0,1.0
35.29,62.56,0.0,0.0,4044.0,36.74,56.39,0.0,0.0,4089.0,33.52,64.66,0.0,14.0,3950.0,37.26,54.03,0.0,32.0,4077.0,1.0
30.62,68.31,0.0,11.0,0.0,30.26,69.37,0.0,0.0,0.0,30.82,66.28,0.0,56.0,0.0,33.18,65.0,0.0,0.0,0.0,0.0
30.52,68.2,0.0,6.0,0.0,30.08,69.04,0.0,0.0,0.0,30.64,66.35,0.0,54.0,0.0,33.15,64.82,0.0,0.0,0.0,0.0
30.48,68.11,0.0,10.0,0.0,30.0,68.64,0.0,0.0,0.0,30.54,66.53,0.0,55.0,0.0,32.96,64.45,0.0,0.0,0.0,0.0
30.46,68.22,0.0,6.0,0.0,30.06,68.86,0.0,0.0,0.0,30.52,66.58,0.0,54.0,0.0,33.17,64.66,0.0,0.0,0.0,0.0
30.52,68.2,0.0,9.0,0.0,30.08,69.03,0.0,0.0,0.0,30.65,66.35,0.0,55.0,0.0,33.15,64.81,0.0,0.0,0.0,0.0
34.48,56.75,0.0,13.0,0.0,33.7,59.27,0.0,0.0,0.0,34.43,54.93,0.0,16.0,0.0,58.57,19.55,0.0,38.0,479.0,1.0
30.5,68.13,0.0,7.0,0.0,29.98,68.72,0.0,0.0,0.0,30.53,66.61,0.0,55.0,0.0,32.95,64.53,0.0,0.0,0.0,0.0
39.8,51.89,0.0,0.0,0.0,39.62,46.68,0.0,0.0,0.0,48.6,32.99,0.0,14.0,0.0,42.59,42.58,0.0,0.0,3134.0,1.0
34.58,56.92,0.0,17.0,0.0,33.63,59.44,0.0,0.0,0.0,34.38,55.4,0.0,13.0,0.0,75.8,9.55,0.0,24.0,175.0,1.0
30.51,68.15,0.0,9.0,0.0,30.0,68.74,0.0,0.0,0.0,30.53,66.63,0.0,58.0,0.0,32.98,64.56,0.0,0.0,0.0,0.0
30.48,68.11,0.0,8.0,0.0,30.0,68.64,0.0,0.0,0.0,30.54,66.52,0.0,51.0,0.0,32.96,64.46,0.0,0.0,0.0,0.0
30.45,68.29,0.0,7.0,0.0,30.0,68.91,0.0,0.0,0.0,30.6,66.44,0.0,57.0,0.0,33.06,64.74,0.0,0.0,0.0,0.0
32.26,73.9,0.0,0.0,0.0,32.44,74.35,0.0,0.0,0.0,41.13,55.31,0.0,39.0,0.7,32.87,70.49,0.0,0.0,0.0,1.0
40.99,49.17,0.0,0.0,0.0,39.67,47.06,0.0,0.0,0.0,47.58,36.61,0.0,14.0,4095.0,41.85,44.19,0.0,7.0,0.0,1.0
46.5,41.4,0.0,0.0,3836.0,41.61,43.41,0.0,0.0,0.0,39.54,51.98,0.0,48.0,0.0,40.71,48.29,0.0,13.0,0.0,1.0
39.25,53.51,0.0,0.0,0.0,40.06,45.42,0.0,0.0,0.0,43.13,40.85,0.0,11.0,0.0,45.96,37.22,0.0,0.0,2302.0,1.0
29.0,71.64,0.0,0.0,0.0,29.33,68.46,0.0,0.0,0.0,29.96,68.03,0.0,57.0,0.0,32.44,63.79,0.0,0.0,0.0,0.0
30.31,67.95,0.0,10.0,0.0,29.84,68.44,0.0,0.0,0.0,30.35,66.63,0.0,52.0,0.0,32.8,64.21,0.0,0.0,0.0,0.0
31.26,62.39,0.0,16.0,0.0,39.01,60.94,0.0,198.0,0.0,29.48,68.63,0.0,245.0,0.0,31.65,15.91,0.0,47.0,0.0,1.0
47.9,37.54,0.0,0.0,3919.0,40.66,45.36,0.0,0.0,0.0,39.95,50.84,0.0,15.0,0.0,41.0,46.91,0.0,12.0,0.0,1.0
32.55,69.71,0.0,0.0,0.0,32.72,69.64,0.0,0.0,0.0,30.88,74.03,0.0,49.0,0.0,32.94,65.82,0.0,0.0,0.0,0.0
39.6,52.41,0.0,0.0,0.0,39.77,46.1,0.0,0.0,0.0,46.35,35.3,0.0,14.0,0.0,43.87,40.48,0.0,0.0,3934.0,1.0
28.84,71.92,0.0,0.0,0.0,29.01,68.42,0.0,0.0,0.0,29.44,69.57,0.0,48.0,0.0,31.65,63.72,0.0,0.0,0.0,0.0
30.17,71.29,0.0,0.0,0.0,29.41,69.86,0.0,0.0,0.0,29.98,69.73,0.0,54.0,0.0,32.06,65.04,0.0,0.0,0.0,0.0
36.84,62.58,0.0,0.0,0.0,36.47,18.54,0.0,0.0,4025.0,36.61,59.25,0.0,15.0,0.0,39.66,50.26,0.0,7.0,0.0,1.0
