DATE and Time, 		T1, 	H1, S1,  G1, 	F1, L1, 	T2, H2,  S2,  G2,  F2,  L2,   T3,   H3,   S3,   G3,  F3,  L3,   T4,   H4,   S4,  G4,  F4,  L4, CLASS_LABEL
2023-09-22 10:08:49,30.45,67.76,0.00,8.00,0.00,26.67,29.98,68.53,0.00,0.00,0.00,22.50,30.42,66.53,0.00,52.00,0.00,16.67,32.90,64.32,0.00,0.00,0.00,23.33,0
2023-09-22 10:08:54,30.45,67.76,0.00,8.00,0.00,26.67,29.98,68.52,0.00,0.00,0.00,22.50,30.42,66.55,0.00,54.00,0.00,16.67,32.90,64.32,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:01,30.44,67.76,0.00,7.00,0.00,26.67,29.97,68.54,0.00,0.00,0.00,22.50,30.40,66.59,0.00,56.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:06,30.44,67.76,0.00,7.00,0.00,26.67,29.97,68.53,0.00,0.00,0.00,22.50,30.40,66.59,0.00,51.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:11,30.44,67.76,0.00,9.00,0.00,26.67,29.97,68.52,0.00,0.00,0.00,22.50,30.40,66.59,0.00,53.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:16,30.44,67.76,0.00,11.00,0.00,26.67,29.97,68.54,0.00,0.00,0.00,22.50,30.40,66.59,0.00,51.00,0.00,16.67,32.94,64.32,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:21,30.44,67.76,0.00,9.00,0.00,26.67,29.97,68.53,0.00,0.00,0.00,22.50,30.40,66.59,0.00,57.00,0.00,16.67,32.94,64.32,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:26,30.44,67.76,0.00,7.00,0.00,26.67,29.97,68.53,0.00,0.00,0.00,22.50,30.40,66.59,0.00,55.00,0.00,16.67,32.94,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:31,30.44,67.76,0.00,11.00,0.00,26.67,29.97,68.54,0.00,0.00,0.00,22.50,30.40,66.59,0.00,54.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:37,30.44,67.75,0.00,9.00,0.00,26.67,29.97,68.54,0.00,0.00,0.00,22.50,30.40,66.59,0.00,54.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:42,30.44,67.78,0.00,9.00,0.00,26.67,29.97,68.52,0.00,0.00,0.00,22.50,30.40,66.58,0.00,52.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:47,30.44,67.75,0.00,5.00,0.00,26.67,29.97,68.52,0.00,0.00,0.00,22.50,30.40,66.60,0.00,53.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:52,30.44,67.76,0.00,9.00,0.00,26.67,29.97,68.53,0.00,0.00,0.00,22.50,30.40,66.58,0.00,51.00,0.00,16.67,32.94,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:09:57,30.44,67.77,0.00,7.00,0.00,26.67,29.97,68.51,0.00,0.00,0.00,22.50,30.40,66.59,0.00,54.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:02,30.44,67.77,0.00,11.00,0.00,26.67,29.97,68.52,0.00,0.00,0.00,22.50,30.40,66.60,0.00,54.00,0.00,16.67,32.94,64.32,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:07,30.44,67.75,0.00,10.00,0.00,26.67,29.97,68.52,0.00,0.00,0.00,22.50,30.40,66.61,0.00,53.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:12,30.44,67.77,0.00,11.00,0.00,26.67,29.97,68.51,0.00,0.00,0.00,22.50,30.40,66.59,0.00,51.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:17,30.44,67.76,0.00,9.00,0.00,26.67,29.97,68.53,0.00,0.00,0.00,22.50,30.40,66.60,0.00,54.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:22,30.44,67.77,0.00,8.00,0.00,26.67,29.97,68.53,0.00,0.00,0.00,22.50,30.40,66.61,0.00,55.00,0.00,16.67,32.94,64.32,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:27,30.44,67.75,0.00,9.00,0.00,26.67,29.97,68.52,0.00,0.00,0.00,22.50,30.40,66.59,0.00,53.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:32,30.44,67.76,0.00,10.00,0.00,26.67,29.97,68.53,0.00,0.00,0.00,22.50,30.40,66.61,0.00,55.00,0.00,16.67,32.94,64.32,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:37,30.44,67.75,0.00,6.00,0.00,26.67,29.97,68.52,0.00,0.00,0.00,22.50,30.40,66.61,0.00,50.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:42,30.44,67.75,0.00,7.00,0.00,26.67,29.96,68.52,0.00,0.00,0.00,22.50,30.40,66.60,0.00,55.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:47,30.44,67.75,0.00,9.00,0.00,26.67,29.96,68.52,0.00,0.00,0.00,22.50,30.40,66.59,0.00,52.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:52,30.44,67.75,0.00,0.00,0.00,26.67,29.96,68.51,0.00,0.00,0.00,22.50,30.40,66.59,0.00,52.00,0.00,16.67,32.94,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:10:57,30.44,67.74,0.00,7.00,0.00,26.67,29.96,68.51,0.00,0.00,0.00,22.50,30.41,66.59,0.00,53.00,0.00,16.67,32.93,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:05,30.43,67.75,0.00,6.00,0.00,26.67,29.95,68.52,0.00,0.00,0.00,22.50,30.41,66.56,0.00,53.00,0.00,16.67,32.92,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:10,30.43,67.75,0.00,7.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.57,0.00,58.00,0.00,16.67,32.92,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:15,30.42,67.75,0.00,10.00,0.00,26.67,29.95,68.52,0.00,0.00,0.00,22.50,30.41,66.56,0.00,55.00,0.00,16.67,32.92,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:20,30.42,67.75,0.00,6.00,0.00,26.67,29.95,68.51,0.00,0.00,0.00,22.50,30.41,66.58,0.00,54.00,0.00,16.67,32.91,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:25,30.42,67.74,0.00,9.00,0.00,26.67,29.95,68.51,0.00,0.00,0.00,22.50,30.41,66.56,0.00,54.00,0.00,16.67,32.91,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:30,30.42,67.75,0.00,11.00,0.00,26.67,29.95,68.51,0.00,0.00,0.00,22.50,30.41,66.55,0.00,58.00,0.00,16.67,32.91,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:35,30.42,67.75,0.00,7.00,0.00,26.67,29.95,68.51,0.00,0.00,0.00,22.50,30.41,66.55,0.00,56.00,0.00,16.67,32.91,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:40,30.42,67.75,0.00,10.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.57,0.00,53.00,0.00,16.67,32.91,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:45,30.42,67.75,0.00,10.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.57,0.00,54.00,0.00,16.67,32.91,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:50,30.42,67.75,0.00,7.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.57,0.00,51.00,0.00,16.67,32.91,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:11:55,30.42,67.75,0.00,3.00,0.00,26.67,29.95,68.52,0.00,0.00,0.00,22.50,30.41,66.55,0.00,54.00,0.00,16.67,32.90,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:00,30.42,67.74,0.00,7.00,0.00,26.67,29.95,68.49,0.00,0.00,0.00,22.50,30.41,66.57,0.00,52.00,0.00,16.67,32.90,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:05,30.42,67.74,0.00,11.00,0.00,26.67,29.95,68.52,0.00,0.00,0.00,22.50,30.41,66.56,0.00,57.00,0.00,16.67,32.90,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:10,30.42,67.74,0.00,8.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.58,0.00,50.00,0.00,16.67,32.90,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:15,30.42,67.74,0.00,7.00,0.00,26.67,29.95,68.52,0.00,0.00,0.00,22.50,30.41,66.56,0.00,55.00,0.00,16.67,32.90,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:20,30.42,67.75,0.00,9.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.57,0.00,53.00,0.00,16.67,32.90,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:25,30.42,67.74,0.00,7.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.57,0.00,55.00,0.00,16.67,32.90,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:30,30.42,67.74,0.00,9.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.56,0.00,53.00,0.00,16.67,32.90,64.31,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:35,30.42,67.74,0.00,12.00,0.00,26.67,29.95,68.52,0.00,0.00,0.00,22.50,30.41,66.57,0.00,57.00,0.00,16.67,32.90,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:41,30.42,67.75,0.00,8.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.57,0.00,52.00,0.00,16.67,32.90,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:46,30.42,67.75,0.00,9.00,0.00,26.67,29.95,68.52,0.00,0.00,0.00,22.50,30.40,66.57,0.00,38.00,0.00,16.67,32.90,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:51,30.41,67.75,0.00,7.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.41,66.56,0.00,54.00,0.00,16.67,32.90,64.30,0.00,0.00,0.00,23.33,0
2023-09-22 10:12:56,30.41,67.75,0.00,6.00,0.00,26.67,29.95,68.49,0.00,0.00,0.00,22.50,30.41,66.57,0.00,51.00,0.00,16.67,32.89,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:01,30.41,67.74,0.00,10.00,0.00,26.67,29.95,68.50,0.00,0.00,0.00,22.50,30.40,66.57,0.00,53.00,0.00,16.67,32.89,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:09,30.39,67.79,0.00,9.00,0.00,26.67,29.93,68.49,0.00,0.00,0.00,22.50,30.40,66.56,0.00,53.00,0.00,16.67,32.89,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:14,30.39,67.78,0.00,6.00,0.00,26.67,29.93,68.51,0.00,0.00,0.00,22.50,30.40,66.56,0.00,52.00,0.00,16.67,32.89,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:19,30.39,67.78,0.00,10.00,0.00,26.67,29.93,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,53.00,0.00,16.67,32.89,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:24,30.39,67.79,0.00,10.00,0.00,26.67,29.93,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,52.00,0.00,16.67,32.89,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:29,30.39,67.78,0.00,9.00,0.00,26.67,29.93,68.49,0.00,0.00,0.00,22.50,30.40,66.58,0.00,53.00,0.00,16.67,32.89,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:34,30.39,67.78,0.00,9.00,0.00,26.67,29.93,68.49,0.00,0.00,0.00,22.50,30.40,66.55,0.00,55.00,0.00,16.67,32.89,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:39,30.39,67.80,0.00,9.00,0.00,26.67,29.93,68.47,0.00,0.00,0.00,22.50,30.40,66.57,0.00,50.00,0.00,16.67,32.89,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:44,30.39,67.80,0.00,11.00,0.00,26.67,29.93,68.50,0.00,0.00,0.00,22.50,30.40,66.57,0.00,51.00,0.00,16.67,32.88,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:49,30.39,67.78,0.00,9.00,0.00,26.67,29.93,68.51,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:54,30.39,67.80,0.00,7.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.56,0.00,53.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:13:59,30.39,67.81,0.00,9.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:04,30.39,67.80,0.00,9.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,53.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:09,30.39,67.79,0.00,8.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,55.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:14,30.39,67.80,0.00,9.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,53.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:19,30.38,67.79,0.00,6.00,0.00,26.67,29.92,68.48,0.00,0.00,0.00,22.50,30.40,66.56,0.00,51.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:24,30.38,67.81,0.00,7.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:29,30.38,67.80,0.00,9.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.56,0.00,55.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:34,30.38,67.81,0.00,9.00,0.00,26.67,29.92,68.51,0.00,0.00,0.00,22.50,30.40,66.57,0.00,52.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:39,30.38,67.82,0.00,7.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:44,30.38,67.80,0.00,10.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:49,30.38,67.80,0.00,10.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,51.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:54,30.38,67.79,0.00,11.00,0.00,26.67,29.92,68.49,0.00,0.00,0.00,22.50,30.40,66.55,0.00,53.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:14:59,30.38,67.80,0.00,10.00,0.00,26.67,29.92,68.48,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.29,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:04,30.38,67.80,0.00,8.00,0.00,26.67,29.92,68.48,0.00,0.00,0.00,22.50,30.40,66.57,0.00,52.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:11,30.37,67.85,0.00,7.00,0.00,26.67,29.90,68.50,0.00,0.00,0.00,22.50,30.40,66.55,0.00,54.00,0.00,16.67,32.87,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:16,30.37,67.86,0.00,10.00,0.00,26.67,29.90,68.50,0.00,0.00,0.00,22.50,30.40,66.54,0.00,52.00,0.00,16.67,32.87,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:21,30.37,67.85,0.00,0.00,0.00,26.67,29.90,68.49,0.00,0.00,0.00,22.50,30.40,66.55,0.00,55.00,0.00,16.67,32.87,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:26,30.37,67.84,0.00,5.00,0.00,26.67,29.90,68.49,0.00,0.00,0.00,22.50,30.40,66.58,0.00,54.00,0.00,16.67,32.87,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:31,30.37,67.86,0.00,7.00,0.00,26.67,29.90,68.48,0.00,0.00,0.00,22.50,30.40,66.55,0.00,51.00,0.00,16.67,32.88,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:36,30.37,67.85,0.00,7.00,0.00,26.67,29.89,68.48,0.00,0.00,0.00,22.50,30.40,66.56,0.00,53.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:41,30.37,67.85,0.00,9.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.57,0.00,53.00,0.00,16.67,32.88,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:46,30.37,67.85,0.00,7.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:51,30.37,67.86,0.00,6.00,0.00,26.67,29.89,68.48,0.00,0.00,0.00,22.50,30.40,66.57,0.00,57.00,0.00,16.67,32.88,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:15:56,30.37,67.84,0.00,6.00,0.00,26.67,29.89,68.46,0.00,0.00,0.00,22.50,30.40,66.56,0.00,53.00,0.00,16.67,32.88,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:01,30.37,67.86,0.00,10.00,0.00,26.67,29.89,68.48,0.00,0.00,0.00,22.50,30.40,66.57,0.00,51.00,0.00,16.67,32.88,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:06,30.37,67.84,0.00,9.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.57,0.00,55.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:11,30.37,67.85,0.00,8.00,0.00,26.67,29.89,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,51.00,0.00,16.67,32.88,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:16,30.37,67.86,0.00,7.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.57,0.00,55.00,0.00,16.67,32.88,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:22,30.37,67.86,0.00,6.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:27,30.37,67.86,0.00,7.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:32,30.37,67.86,0.00,11.00,0.00,26.67,29.89,68.48,0.00,0.00,0.00,22.50,30.40,66.57,0.00,55.00,0.00,16.67,32.88,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:37,30.37,67.86,0.00,7.00,0.00,26.67,29.89,68.48,0.00,0.00,0.00,22.50,30.40,66.56,0.00,52.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:42,30.37,67.86,0.00,8.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.56,0.00,55.00,0.00,16.67,32.88,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:47,30.37,67.86,0.00,7.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:52,30.37,67.85,0.00,7.00,0.00,26.67,29.89,68.49,0.00,0.00,0.00,22.50,30.40,66.56,0.00,52.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:16:57,30.36,67.84,0.00,9.00,0.00,26.67,29.89,68.49,0.00,0.00,0.00,22.50,30.40,66.57,0.00,54.00,0.00,16.67,32.88,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:02,30.36,67.85,0.00,11.00,0.00,26.67,29.89,68.47,0.00,0.00,0.00,22.50,30.40,66.55,0.00,54.00,0.00,16.67,32.88,64.28,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:07,30.36,67.84,0.00,9.00,0.00,26.67,29.89,68.48,0.00,0.00,0.00,22.50,30.40,66.56,0.00,53.00,0.00,16.67,32.88,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:14,30.35,67.87,0.00,9.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.56,0.00,54.00,0.00,16.67,32.87,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:19,30.35,67.88,0.00,10.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.56,0.00,55.00,0.00,16.67,32.86,64.27,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:24,30.35,67.89,0.00,7.00,0.00,26.67,29.88,68.47,0.00,0.00,0.00,22.50,30.39,66.57,0.00,51.00,0.00,16.67,32.86,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:29,30.35,67.87,0.00,0.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.58,0.00,54.00,0.00,16.67,32.86,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:34,30.35,67.87,0.00,9.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.58,0.00,55.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:39,30.35,67.88,0.00,7.00,0.00,26.67,29.88,68.47,0.00,0.00,0.00,22.50,30.39,66.57,0.00,55.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:44,30.35,67.88,0.00,7.00,0.00,26.67,29.88,68.45,0.00,0.00,0.00,22.50,30.39,66.56,0.00,54.00,0.00,16.67,32.87,64.24,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:49,30.35,67.88,0.00,5.00,0.00,26.67,29.88,68.47,0.00,0.00,0.00,22.50,30.39,66.57,0.00,55.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:54,30.35,67.88,0.00,9.00,0.00,26.67,29.88,68.45,0.00,0.00,0.00,22.50,30.39,66.57,0.00,51.00,0.00,16.67,32.86,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:17:59,30.35,67.89,0.00,7.00,0.00,26.67,29.88,68.47,0.00,0.00,0.00,22.50,30.39,66.57,0.00,54.00,0.00,16.67,32.86,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:04,30.35,67.88,0.00,9.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.56,0.00,51.00,0.00,16.67,32.86,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:09,30.35,67.89,0.00,9.00,0.00,26.67,29.88,68.45,0.00,0.00,0.00,22.50,30.39,66.57,0.00,53.00,0.00,16.67,32.87,64.24,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:14,30.34,67.89,0.00,8.00,0.00,26.67,29.88,68.47,0.00,0.00,0.00,22.50,30.39,66.57,0.00,55.00,0.00,16.67,32.87,64.26,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:19,30.34,67.88,0.00,9.00,0.00,26.67,29.88,68.44,0.00,0.00,0.00,22.50,30.39,66.57,0.00,42.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:24,30.34,67.89,0.00,7.00,0.00,26.67,29.88,68.47,0.00,0.00,0.00,22.50,30.39,66.58,0.00,54.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:29,30.34,67.89,0.00,7.00,0.00,26.67,29.88,68.45,0.00,0.00,0.00,22.50,30.39,66.57,0.00,53.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:34,30.34,67.89,0.00,7.00,0.00,26.67,29.88,68.45,0.00,0.00,0.00,22.50,30.39,66.58,0.00,53.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:39,30.34,67.89,0.00,9.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.57,0.00,54.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:44,30.34,67.89,0.00,7.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.57,0.00,55.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:49,30.34,67.89,0.00,9.00,0.00,26.67,29.88,68.45,0.00,0.00,0.00,22.50,30.39,66.57,0.00,50.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:54,30.34,67.90,0.00,9.00,0.00,26.67,29.88,68.45,0.00,0.00,0.00,22.50,30.39,66.57,0.00,54.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:18:59,30.34,67.90,0.00,9.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.57,0.00,53.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:19:04,30.34,67.89,0.00,5.00,0.00,26.67,29.88,68.45,0.00,0.00,0.00,22.50,30.39,66.56,0.00,54.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:19:09,30.34,67.89,0.00,7.00,0.00,26.67,29.88,68.46,0.00,0.00,0.00,22.50,30.39,66.57,0.00,55.00,0.00,16.67,32.87,64.25,0.00,0.00,0.00,23.33,0
2023-09-22 10:19:16,30.34,67.89,0.00,7.00,0.00,26.67,29.87,68.46,0.00,0.00,0.00,22.50,30.38,66.58,0.00,55.00,0.00,16.67,32.86,64.24,0.00,0.00,0.00,23.33,0
2023-09-22 10:19:21,30.34,67.91,0.00,9.00,0.00,26.67,29.87,68.45,0.00,0.00,0.00,22.50,30.37,66.59,0.00,55.00,0.00,16.67,32.86,64.24,0.00,0.00,0.00,23.33,0
2023-09-22 10:19:27,30.34,67.89,0.00,9.00,0.00,26.67,29.87,68.45,0.00,0.00,0.00,22.50,30.38,66.59,0.00,53.00,0.00,16.67,32.86,64.23,0.00,0.00,0.00,23.33,0
